hu0,hu1,hu2,hu3,hu4,hu5,hu6,orientation,area_to_convex_ratio,compacity,roundness,area_perimeter_ratio,elongation,solidity1,solidity2,class
-1.4718768093713288,-7.017164340938612,-9.100630963967529,-9.139510273165602,-18.46998546904108,-12.848306692044195,-18.79388736655306,-1.0366695749135009,0.7357278626204365,168.57714345787895,0.07454373918430426,8.16006897252792,1.1402021409899348,0.7357278626204365,0.9723665973665974,Sin gafas
-0.7264524233204606,-1.732015972464157,-3.4474100113780803,-4.0039917183897,-7.732486944453678,-4.888234013320297,-10.324591401182607,1.434747619150723,0.6991889899238142,121.40272004858599,0.10350979458557473,4.8409090883232375,3.7887281704813653,0.6991889899238142,0.9524606628724472,Sin gafas
-1.4238778994367594,-8.973798599034797,-6.370498720926078,-9.327311271643437,-17.207418141177822,13.952310724922047,18.57880106012293,-0.22671974062151434,0.6695960125918153,400.26795968836194,0.031394895120116575,5.050535839833611,1.0478918011436282,0.6695960125918153,0.8942021369767035,Con gafas
-1.4320949594773826,-6.666623505316366,-7.068679333821311,-9.572864144828465,-18.002934330465024,13.215877571288992,-18.707552950015614,-0.32313283866993187,0.6710067114093959,353.09204199966547,0.03558950392422347,5.321236990885779,1.1624305498854763,0.6710067114093959,0.9375468867216804,Con gafas
-1.362250123098359,-5.583894948884324,-6.09362309826691,-7.699781468547349,-14.603886844082814,-10.495765425222235,16.70653589603367,0.6103918183616236,0.5999857570146703,342.4292537514467,0.03669771340120523,4.960203849700127,1.2764946468442953,0.5999857570146703,0.9318659440327397,Con gafas
-1.4855682250925961,-9.063190572475802,-6.747933676503169,-8.753069261551794,17.411772829098584,13.284975889404604,-16.59230306329134,-1.1037177285759723,0.7002058843063027,200.68426881428917,0.06261761666026719,7.248121053331678,1.0487335911479607,0.7002058843063027,0.9165435103885943,Sin gafas
-1.4923915264474035,-6.47498922795229,-6.90507435858744,-8.903758855306283,-18.20631669640551,-12.289983566744128,-16.839664822945004,1.1772535660812056,0.7133029085212179,324.3114329964359,0.03874784955391095,5.682424670510996,1.192957177585972,0.7133029085212179,0.9360865290068829,Sin gafas
-1.3615581403839099,-7.805275653516705,-6.300177629132949,-7.467795770958174,14.738900115671964,11.371680248380729,-14.660854480666828,-1.2367404227279355,0.6385358750330951,251.00868432495022,0.05006348942927819,6.199430071452818,1.0821446829765269,0.6385358750330951,0.9187619047619048,Con gafas
-1.4969602517035385,-7.7427147095019615,-7.779683321939263,-10.154740540751916,-19.12226197288577,-14.240696157803203,22.81580858370172,1.3478218372144677,0.7318395135170864,279.59166465787894,0.044945440808244246,6.292901422562267,1.0978357256817548,0.7318395135170864,0.8567007118539152,Sin gafas
-1.489296507654264,-4.456200752350791,-7.099032559180103,-10.289205921997114,19.1887456850927,13.066418923838345,19.5272983364621,1.476620733044734,0.7894736842105263,31.43625395043822,0.3997413506765489,1.5445971795067257,1.6819948201126425,0.7894736842105263,0.9036144578313253,Sin gafas
-1.400429438073152,-5.803611512952004,-6.41090630259395,-8.098911779236142,-15.566870795954944,-11.011034351153372,15.883109656286289,0.6194217709885675,0.6238311136299235,350.6580713769574,0.03583653604496764,5.011265593330038,1.2543593011978478,0.6238311136299235,0.9317532536239551,Sin gafas
-1.3150149787460628,-8.04641840086969,-6.986642013581511,-7.923619978905057,20.10346680234034,-12.024609464626456,-15.378790343848621,0.2213653657993911,0.5564160864004547,359.0560089397,0.03499835764193985,4.670114326058974,1.0690346583267831,0.5564160864004547,0.8932359986312307,Con gafas
-1.3894834739233215,-3.983830381261482,-5.425567544095604,-6.304930665949851,-12.220426578864737,-8.431536068371,13.343923336497797,1.369595521677719,0.6763215061549602,39.151126723832306,0.3209708548875478,4.884288467437958,1.8492380834933588,0.6763215061549602,0.9989304812834224,Con gafas
-1.0345960434227859,-2.406546121648905,-7.640744228413889,-7.661429568932606,-15.313069567674193,-8.923748138488904,18.71620521057157,1.473996392445144,0.7165458141067897,66.59609948354947,0.18869529464654775,4.040083818056401,3.4474743487068897,0.7165458141067897,0.8887980376124285,Con gafas
-1.2523529731070249,-6.341823609001329,-6.794835858072619,-7.67613821643181,-16.018710160167725,11.877914101503226,-14.969467718254558,-0.3525313816214143,0.6123994638069705,331.50418446510616,0.03790712516837596,5.249975843294817,1.159382086123368,0.6123994638069705,0.9330133769018687,Con gafas
-1.3514242264150964,-8.866820322523091,-6.71901308832732,-8.16294548361522,-15.676418627739352,12.719855861987783,-16.60528695637524,-1.0141470889309125,0.6691133101776001,357.4832624069803,0.03515233281062783,5.344228450446012,1.0469700048095472,0.6691133101776001,0.9302961275626423,Con gafas
-1.2952744656818695,-3.947678154579842,-5.903085354614207,-7.655422757686808,-14.434966598638631,-9.737100759701793,18.16143409639886,0.4000964015489767,0.623894620486367,294.74801511858425,0.042634284099600864,4.79363644141441,1.7491808472741084,0.623894620486367,0.903789698425407,Sin gafas
-1.4510668052769538,-7.6180830270928475,-9.367771775265926,-9.717266309299314,-19.29669437850744,-13.542132846107469,20.5812023197597,-1.0813437747180532,0.7509155113784985,222.54549280207968,0.05646652491648099,7.183205332050626,1.099543916538375,0.7509155113784985,0.9669080498484338,Con gafas
-1.3856235954230824,-3.6701973381242485,-6.372989532183461,-7.541319105792634,-14.499388512515477,-9.751172178875876,-17.65060261471734,1.470454895988549,0.6606724003127443,46.74276148798994,0.2688409972865632,4.251783785201518,2.127039359381527,0.6606724003127443,0.9964622641509434,Con gafas
-1.3883162778044558,-6.276706375361634,-5.968123811770275,-8.587944718765051,-16.273890893542205,13.138319202118334,-16.157923460010277,-1.4143270366832088,0.6345589263246191,248.19163139949583,0.05063172574957618,6.047857118369657,1.1919002651954163,0.6345589263246191,0.9531709365812684,Con gafas
-1.1811215536058228,-3.156850640171494,-5.870436989555155,-7.705977112393111,-14.523693138535783,-9.396032753863992,15.923822907263483,0.47044773461862965,0.662489784799782,130.910902118012,0.09599178075353106,6.095493539688382,2.2583125066389873,0.662489784799782,0.916870876531574,Sin gafas
-1.4018785701253167,-8.005747108231061,-6.394828588940515,-7.784575962436174,15.811683217430984,11.806304887541126,-14.957532331073969,-1.1807621638265637,0.6552937271822105,218.08834317691787,0.05762055152193562,6.728005638648723,1.0771690361632644,0.6552937271822105,0.9100294985250738,Sin gafas
-0.35206412441740503,-1.9878075696979827,-1.253139922280676,-2.7418122545013452,-4.996478980143342,-4.4827842144444086,-5.1947787673646,-0.932724584113071,0.3095957416199108,634.9573633030249,0.019790888870064242,1.840979072133612,1.7950735254565875,0.3095957416199108,0.8220015278838808,Sin gafas
-1.325970217406231,-6.112532743434958,-6.867917049594021,-7.874017004118983,-15.990764695236278,11.23265985711171,-15.372443736195065,-0.4658572647028781,0.6073533351192071,346.5561318256813,0.03626070774785798,5.115556753342071,1.1961683162423928,0.6073533351192071,0.9571503957783641,Con gafas
-1.4624545972469845,-6.982137438149188,-9.166540157427844,-9.759664202216594,-19.36916688146655,-13.351771213463515,-19.908312856637615,-1.0454686611659862,0.7351262709084946,175.06755737835599,0.07178012192859201,8.000955405453078,1.1414323406332163,0.7351262709084946,0.9807473527610047,Sin gafas
-0.8971506543733112,-2.428226746163794,-5.632653150366547,-5.307802077792137,-10.78402936820259,-6.570400255817159,-12.9924778180963,0.9656171493746659,0.48812664907651715,57.854657746722445,0.21720585867731756,1.7882025087008082,2.522425266609401,0.48812664907651715,0.9840425531914894,Con gafas
-1.4871071180301974,-7.350595093521514,-8.110798318247156,-10.058408859746235,-19.211288012322893,-13.797233156876555,20.17228991643034,1.330588153895522,0.7285223367697594,283.83156932111143,0.044274041271787745,6.232169449321524,1.1191761545071874,0.7285223367697594,0.8414624837798641,Sin gafas
-1.4947364849535745,-6.272941193375176,-6.118412164608671,-11.249424589437913,21.263915106971996,-15.243169375439098,-19.969557472251516,-1.201622534417819,0.6747296293238669,269.9271882462714,0.046554667931020303,5.5025935411246145,1.2166732971819443,0.6747296293238669,0.8864425162689805,Sin gafas
-1.0960172507764736,-2.760677605980108,-4.822852775272198,-5.290960172424179,-10.360590015652164,-6.721696674415838,12.189798684310075,1.570287120848944,0.6592649310872895,64.82734795174066,0.19384366338283554,3.6443698756860132,2.6611298950593847,0.6592649310872895,0.8507905138339921,Sin gafas
-0.9486391374325428,-2.203963800584661,-5.973070376927542,-6.22677101820415,-12.337896676568741,-7.442956327528379,14.23140947848045,-1.5519712635834593,0.6705501618122978,69.51530905245014,0.1807712687413602,3.8604652611305426,3.614999763965829,0.6705501618122978,0.8727885425442291,Con gafas
-1.522035185780135,-6.343206072248927,-8.2278657422438,-9.084927406058865,-17.78593444289098,-14.175209106059054,-18.971783220261816,-1.3793128278784708,0.725524703428497,289.30374247445513,0.04343659887313333,6.2028326679670975,1.2147653208952591,0.725524703428497,0.8730880853400267,Sin gafas
-1.3067992933837016,-6.789723959978102,-6.240013584334505,-11.794960409296019,20.86618054590768,-15.191712348162728,21.954362474382812,-0.19292189668258578,0.5964794859781808,601.041939220978,0.020907643534237706,3.8506602374144827,1.132658267442636,0.5964794859781808,0.8790688498717696,Con gafas
-1.6055903239625555,-7.237630188083695,-9.379100304878625,-11.906789590594528,-27.450809019634907,-16.757106235519572,-22.54976220537854,-1.049539599682825,0.7889799934404723,214.84178770893806,0.058491277457548244,7.4823381421760065,1.143804524667697,0.7889799934404723,0.9888194672804999,Sin gafas
-0.9733839095490289,-2.7051360917733587,-3.9927724004409333,-5.761011258013563,-11.814796462397949,8.65467739216447,10.68781806480576,1.0811943624111844,0.5263157894736842,87.45437102194238,0.14369059507850396,2.3182387912813405,2.310309219357561,0.5263157894736842,0.9873949579831933,Con gafas
-1.4441755670179632,-9.131523178766674,-6.527105986479845,-9.299563601057878,-17.353629660050593,13.932996862703545,17.915492648411277,-0.2136037316114458,0.6840241343126967,415.5424285734734,0.030240884565021674,5.009962410667553,1.045103357087633,0.6840241343126967,0.8965102286401926,Con gafas
-1.344215676997268,-6.359181509004849,-5.964871848330978,-8.047138563209765,-15.262579880767586,17.120763408040315,-15.589306544706032,-1.4572897220072052,0.6204802649737786,229.45148519948543,0.054767004900552085,6.260120782299739,1.1746011560926541,0.6204802649737786,0.9567993190040434,Con gafas
-1.3853946042720153,-9.435323167464931,-6.213036817946073,-9.004301913150956,-16.995232091776938,14.410434829192837,-16.926235991034858,-0.3143197358936639,0.6532660020986358,374.78099014991733,0.033529903982943365,5.155403866544777,1.0363731352640797,0.6532660020986358,0.9336395163557971,Con gafas
-1.281249502820587,-3.113030420575673,-9.122772947505164,-10.354052704447527,-20.101444346674384,-12.644062097990005,-22.10681824303186,1.4370637350447313,0.7831655992680695,41.508525656413816,0.30274191664568173,4.54117489605252,2.7039835182346055,0.7831655992680695,0.9976689976689976,Sin gafas
-1.410573911016121,-7.85021316838436,-7.352604735880391,-8.616841546812871,-16.663259917378422,13.124712914563986,-17.678295897588832,-1.0967322527808532,0.6984845502853769,290.89685409626577,0.043198716099558145,6.049843144192999,1.0844553757718605,0.6984845502853769,0.9075178997613366,Con gafas
-1.4147997981786757,-6.2318897731686205,-8.287798338726873,-9.287511341102894,18.49565286777647,-12.97266535010252,-18.35735895184074,-1.4467075780892595,0.6824747707934833,377.80611983030826,0.03326142683978587,5.233265040606608,1.20266651063519,0.6824747707934833,0.9138037622538197,Sin gafas
-1.4358315368365613,-6.590996847520579,-6.734129784683971,-9.999454809072178,18.51597173778586,14.16534747269557,19.042147833327732,-0.2851961252502694,0.67,352.4007586059021,0.035659317715636456,5.322456470169107,1.169997852612213,0.67,0.9183992640294388,Sin gafas
-0.580705704141239,-1.9396914442723596,-2.742154686943652,-3.653071942694862,-6.915232052219948,-5.539564672961252,-7.906220331521618,0.9951211596268376,0.3911602209944751,100.88185818947673,0.12456521757120059,1.873247210097481,2.2812785454684783,0.3911602209944751,0.9888268156424581,Con gafas
-1.4073231980228753,-6.957982608346044,-6.901284336864816,-7.617880725396316,-16.23825285058462,11.190111003521423,-14.911479998108096,-1.0424557622615185,0.664118112312154,221.72485289786596,0.05667551675024753,6.741195026394388,1.135017746737437,0.664118112312154,0.9185887501139575,Sin gafas
-1.3149943258210557,-7.384798941210731,-6.560277280955559,-8.357705455495577,-15.95304688789077,13.087404535708824,-16.533014795699508,-0.18810495459436577,0.6144101876675603,663.6490485022633,0.018935265021051733,3.7165876347251565,1.0975262073874825,0.6144101876675603,0.8490321385570065,Sin gafas
-0.9771172491839984,-2.562823368650036,-4.203780444704967,-4.3667164886881285,-8.653647279368966,-5.705058492226611,-11.50002184999343,1.1790094858040097,0.5633802816901409,54.74178375040981,0.22955720024861445,2.2616195170422517,2.573561583968263,0.5633802816901409,0.9893992932862191,Sin gafas
-1.2838267066560225,-7.811336810482287,-5.496259774202514,-10.080282839200304,-17.959902966825798,15.285538937108557,18.763494727219413,0.35972540723084434,0.5088904086168576,709.7001577986246,0.01770659126431369,2.8962129452496828,1.0755124310414992,0.5088904086168576,0.8234887259648638,Sin gafas
-1.5462799724589424,-6.30715776173569,-14.953268126651526,-9.726581731570544,22.626838611792234,13.26220898081036,-22.263816167269233,1.4476472967590006,0.7174439139250441,262.68683953053676,0.04783783853358349,6.461961415909891,1.2252914041730363,0.7174439139250441,0.9030956693561666,Sin gafas
-1.1882725127598386,-3.1082595598489444,-5.588753649273729,-5.648468565541014,-11.28232715138792,-7.219488495266236,-13.019781017152196,1.209119464317594,0.641851106639839,46.455082484924425,0.2705058293338991,2.6204671739690224,2.3510536702110096,0.641851106639839,0.9876160990712074,Con gafas
-1.073455961948545,-2.534627299196983,-5.488445743809,-5.810260375603474,-11.462326165456787,-7.161223160403766,14.069295455294588,1.5694346397247092,0.7265481299816063,58.49942432903207,0.21481186795410465,4.500734339213081,3.217007283645474,0.7265481299816063,0.8889722430607652,Con gafas
-1.3672460355749816,-6.58684929237089,-6.997861817828171,-9.004516307399346,-17.49859037740771,13.110228198358428,-17.239230793626156,-0.3031734257472383,0.6492108079186731,366.6911317518947,0.034269633285982086,5.145082125886365,1.1580624929539156,0.6492108079186731,0.9362461419753086,Con gafas
-1.376418668761348,-9.470146369778778,-6.526073473402811,-8.46796571059762,-17.504857488281342,14.427296793296994,-15.988515910921004,1.4845640151305024,0.6663167563311901,371.97701836482685,0.03378265321228623,5.225204493121186,1.0354085287732617,0.6663167563311901,0.9152023069298009,Sin gafas
-1.2730528540208976,-6.1030181326424655,-6.579540418612723,-8.620430734554041,16.66760002187775,-12.805601820598199,-16.483272720228758,-0.3345801663296558,0.613499424548101,499.38055189685963,0.025163916709665113,4.25986873121937,1.18593654572167,0.613499424548101,0.8352843580053461,Sin gafas
-1.2766836898279197,-4.045655799349314,-5.076642987685634,-7.989230379627054,-15.165350395375244,-12.017033996785372,-14.68383740770075,0.9604987191985935,0.6082679027528143,204.430671212101,0.06147008440490471,5.608315783708413,1.674414986856633,0.6082679027528143,0.9465626380097159,Sin gafas
-1.3557607162776428,-7.668493474771832,-6.240510383240124,-7.4127165592211055,14.73034752567681,11.246969660783824,-14.47397047244749,-1.1703810630313376,0.6378944577035269,225.13566228866551,0.05581688163755578,6.537482347025444,1.087702413648411,0.6378944577035269,0.9058557710412352,Con gafas
-1.2208685062935032,-3.189867741692686,-6.436194734115557,-6.307308862721215,-12.69579376941296,-7.905754999433381,-14.386013287559194,1.2181046344660893,0.6416184971098265,48.575706849144424,0.25869660843814374,2.618258681835603,2.3256952632214163,0.6416184971098265,0.9910714285714286,Sin gafas
-1.4035178544888691,-6.4331377941964085,-9.66913777246043,-8.563310674348624,-18.092940263938864,-11.922620221378349,-17.96716558100253,0.6634403653682809,0.583021360933715,466.0615359074823,0.02696290005973314,3.370632090295026,1.1789531381672813,0.583021360933715,0.8178869323447636,Con gafas
-1.313355173916462,-3.8693234141947794,-7.344831861521679,-8.083685204174213,-17.554680436327622,-11.885095405838278,15.813066780302336,0.5252378343833005,0.6654622476949913,195.76446957882314,0.06419127353086619,5.223292576175718,1.8226118359251349,0.6654622476949913,0.9250086595081399,Sin gafas
-1.272357167810521,-3.0564553855329026,-7.231319601311032,-9.821293574583486,18.95808259566302,11.655438461594972,18.522340211812004,1.5214388079334609,0.7742175856929955,39.01070138472161,0.3221262414748775,5.160786519123008,2.8034000591049346,0.7742175856929955,1.0,Con gafas
-1.2696765073355287,-8.145985250751309,-6.773778217707084,-7.792924889578092,17.382808501382232,-11.87772742419235,-15.081261901335003,0.10431946674333582,0.543656980864635,364.24385560942545,0.034499883583030015,4.589124861067266,1.062562157253603,0.543656980864635,0.9871316432891519,Con gafas
-1.4342817418809721,-8.914306033977155,-6.407069938533067,-9.356554175557585,-17.28707935088457,13.914241083827742,18.426854927745467,-0.24133651819430724,0.674317943336831,413.0484622897799,0.030423477537468862,4.9892847968984375,1.0499050809511925,0.674317943336831,0.8954106069842376,Con gafas
-1.5123458423651641,-6.05965301795873,-9.706796381941029,-8.540975906622247,-19.049185734147244,12.052036057364987,17.697262966574552,1.5591674897201968,0.7055794550906009,239.88946166299172,0.05238400439621235,6.717510711115266,1.2496735726067234,0.7055794550906009,0.9317438457565846,Sin gafas
-1.6086701624447102,-7.045126838628625,-6.735827981607379,-10.633039927510168,-19.420690579151206,15.86490364845201,20.157083470979142,-1.1870198652468613,0.7606056377337427,189.92671890994993,0.06616431161703623,7.576002983222746,1.160196015639913,0.7606056377337427,0.9379624849423507,Sin gafas
-1.3458499551425482,-4.101161095726963,-5.503208251493211,-8.211855045559094,-15.132462753679391,-10.26360351724716,16.13572662127344,0.3749720257517459,0.5667766585620007,287.8667851712114,0.04365342325577857,4.76168900600397,1.7188537330163864,0.5667766585620007,0.9432080924855492,Sin gafas
-1.3060655313099105,-9.22547267873283,-6.085875473345169,-7.994520622843676,-15.268203397437082,12.989313573557126,-15.527672051839367,-0.37630932967036185,0.6314717477003943,358.52309274258266,0.035050379930147896,5.177566928370972,1.0373344067426673,0.6314717477003943,0.9274341406928496,Con gafas
-1.4994753207239777,-6.128525764269627,-9.642727191678715,-8.451755484336816,-18.856018102390053,12.171271275326339,17.533279930724003,1.5496553709251588,0.7100788324972311,257.37270568062576,0.048825576049827145,6.50746861477219,1.236474185723041,0.7100788324972311,0.9206791687785099,Sin gafas
-1.4300663381836547,-6.629777352075744,-8.534792671361815,-9.420652096646876,20.729090253808828,-14.086172262624437,-18.403123422073737,-1.4436203227745619,0.7061764125501546,367.6607226067102,0.03417925778218503,5.403779671365336,1.1653712867632124,0.7061764125501546,0.9133134836239898,Con gafas
-1.4092962992841414,-9.555283581610482,-6.397297265707998,-8.839384621441909,-16.463570371039197,13.84787029997329,-18.685172466712835,-0.28454073641509675,0.6674317943336832,373.7837668710905,0.03361935891317888,5.217947066255865,1.0350608491993532,0.6674317943336832,0.922749115966996,Con gafas
-1.3361859442873647,-6.002545988351035,-6.898513705709253,-8.975710798463645,17.110130174906455,12.441282794777177,17.4731599255059,-1.525510536928024,0.5322057064753118,655.1746199946242,0.019180185298481617,3.083652922829969,1.211041302206419,0.5322057064753118,0.8380414312617702,Con gafas
-1.37326652407181,-9.463873080642914,-6.464342758765381,-8.47105489805512,-18.15870316739721,13.969963024319815,-15.944687361307356,1.544546306860043,0.6629707387481958,366.4096640215536,0.034295958453814064,5.251516073867037,1.0354079698863337,0.6629707387481958,0.929879451550566,Sin gafas
-1.3009847039690159,-3.962813752128837,-5.835212169793122,-7.646777281708342,-14.389391498386296,-9.727811389308137,17.25482965486979,0.39445534890020945,0.6308545034642032,301.76915101963635,0.04164233014507659,4.757087457264872,1.7469658784627353,0.6308545034642032,0.9573811860367307,Sin gafas
